lat,lon,municipio,estado,municipio_id,estado_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
2.8909,-60.465,BONFIM,RORAIMA,1400159,14,,,,Amazônia,65.7
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,55.8
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,113.7
-21.845407,-49.16864,REGINÓPOLIS,SÃO PAULO,3542503,35,,,,Mata Atlântica,
-21.919952,-49.553139,GUARANTÃ,SÃO PAULO,3518107,35,,,,Mata Atlântica,
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,94.3
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,195.5
-14.290414,-48.477966,NIQUELÂNDIA,GOIÁS,5214606,52,,,,Cerrado,
-22.8485,-48.6485,BOTUCATU,SÃO PAULO,3507506,35,,,,Cerrado,86.1
-12.331894,-52.702759,QUERÊNCIA,MATO GROSSO,5107065,51,,,,Amazônia,
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,65.9
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,114.9
-16.2876,-42.7827,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,54.6
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,117.1
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,176.4
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,335.9
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,63.2
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,70.6
-16.2876,-42.7827,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,49.1
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,139.9
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,636.8
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,268.3
-21.62814,-57.87891,PORTO MURTINHO,MATO GROSSO DO SUL,5006903,50,,,,Pantanal,11.1
-21.62431,-57.88546,PORTO MURTINHO,MATO GROSSO DO SUL,5006903,50,,,,Pantanal,8.5
1.92053,-60.38697,CANTÁ,RORAIMA,1400175,14,,,,Amazônia,14.2
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,157.3
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,61.5
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,253.9
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,76.2
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,534.5
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,86.3
-16.2876,-42.7827,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,54.8
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,166.5
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,353.1
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,65.3
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,154.8
-6.97008,-34.99612,SANTA RITA,PARAÍBA,2513703,25,,,,Mata Atlântica,1.5
-6.96364,-34.99459,SANTA RITA,PARAÍBA,2513703,25,,,,Mata Atlântica,1.5
-9.9254,-37.54834,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,2.7
-9.92039,-37.54873,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,4.2
-9.91823,-37.54693,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,2.7
-18.45648,-39.80822,CONCEIÇÃO DA BARRA,ESPÍRITO SANTO,3201605,32,,,,Mata Atlântica,2.8
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,251.2
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,440.9
-16.3088,-42.7289,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,49.4
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,117.2
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,169.2
-16.2876,-42.7827,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,70.6
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,132.6
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,417.9
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,83.4
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,157.5
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,53.0
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,216.1
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,402.0
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,273.5
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,64.5
-16.2876,-42.7827,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,47.2
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,64.2
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,106.5
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,96.7
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,80.3
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,193.3
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,363.6
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,151.5
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,131.1
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,298.8
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,160.9
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,79.2
-16.3274,-42.7736,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,81.6
-10.01025,-37.56833,MONTE ALEGRE DE SERGIPE,SERGIPE,2804201,28,,,,Caatinga,1.4
-7.47698,-34.84378,PITIMBU,PARAÍBA,2511905,25,,,,Mata Atlântica,0.9
-8.02511,-35.14899,SÃO LOURENÇO DA MATA,PERNAMBUCO,2613701,26,,,,Mata Atlântica,0.4
-6.7063,-35.63388,BANANEIRAS,PARAÍBA,2501500,25,,,,Caatinga,1.0
-8.949,-40.58718,PETROLINA,PERNAMBUCO,2611101,26,,,,Caatinga,1.4
-9.04654,-36.45763,GARANHUNS,PERNAMBUCO,2606002,26,,,,Caatinga,0.5
-9.52172,-43.02924,CAMPO ALEGRE DE LOURDES,BAHIA,2905909,29,,,,Caatinga,1.8
-9.85704,-37.28425,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,2.3
-9.91878,-37.5492,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,2.3
-9.91938,-37.54552,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,2.3
-9.92218,-37.54976,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,2.3
-9.92278,-37.54608,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,2.3
-9.92618,-37.54663,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,0.9
-8.89365,-36.45844,GARANHUNS,PERNAMBUCO,2606002,26,,,,Mata Atlântica,0.5
-8.33151,-44.2565,MANOEL EMÍDIO,PIAUÍ,2205904,22,,,,Cerrado,0.7
-7.97868,-44.27225,SEBASTIÃO LEAL,PIAUÍ,2210631,22,,,,Cerrado,0.3
-9.46606,-35.86399,RIO LARGO,ALAGOAS,2707701,27,,,,Mata Atlântica,1.2
-10.17899,-37.25838,GRACHO CARDOSO,SERGIPE,2802601,28,,,,Mata Atlântica,0.6
-7.42456,-35.19968,ITAMBÉ,PERNAMBUCO,2607653,26,,,,Mata Atlântica,0.6
-8.33667,-44.25746,MANOEL EMÍDIO,PIAUÍ,2205904,22,,,,Cerrado,0.7
-8.34183,-44.25842,MANOEL EMÍDIO,PIAUÍ,2205904,22,,,,Cerrado,0.7
-7.97928,-44.26894,SEBASTIÃO LEAL,PIAUÍ,2210631,22,,,,Cerrado,0.3
-9.86212,-36.05349,SÃO MIGUEL DOS CAMPOS,ALAGOAS,2708600,27,,,,Mata Atlântica,0.7
-9.8588,-36.05295,SÃO MIGUEL DOS CAMPOS,ALAGOAS,2708600,27,,,,Mata Atlântica,0.7
-9.46939,-35.86452,RIO LARGO,ALAGOAS,2707701,27,,,,Mata Atlântica,1.2
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,66.1
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,380.9
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,218.5
-21.9637,-48.65969,BARIRI,SÃO PAULO,3505203,35,,,,Cerrado,1.4
-22.53422,-48.81903,LENÇÓIS PAULISTA,SÃO PAULO,3526803,35,,,,Cerrado,1.7
-13.20337,-43.33544,BOM JESUS DA LAPA,BAHIA,2903904,29,,,,Caatinga,5.4
-13.81365,-43.21249,RIACHO DE SANTANA,BAHIA,2926400,29,,,,Caatinga,1.4
-15.43423,-39.25186,SANTA LUZIA,BAHIA,2928059,29,,,,Mata Atlântica,0.5
-16.78511,-40.81455,JOAÍMA,MINAS GERAIS,3136009,31,,,,Mata Atlântica,1.4
-17.31378,-41.25749,NOVO ORIENTE DE MINAS,MINAS GERAIS,3145356,31,,,,Mata Atlântica,1.0
-17.31744,-41.25829,NOVO ORIENTE DE MINAS,MINAS GERAIS,3145356,31,,,,Mata Atlântica,1.0
-17.35327,-39.61625,ALCOBAÇA,BAHIA,2900801,29,,,,Mata Atlântica,0.6
-17.70766,-39.16793,CARAVELAS,BAHIA,2906907,29,,,,Mata Atlântica,2.2
-17.89069,-39.83503,NOVA VIÇOSA,BAHIA,2923001,29,,,,Mata Atlântica,1.0
-18.03917,-39.92489,MUCURI,BAHIA,2922003,29,,,,Mata Atlântica,1.1
-15.5469,-41.36709,ÁGUAS VERMELHAS,MINAS GERAIS,3101003,31,,,,Mata Atlântica,1.1
-10.76777,-37.14323,LARANJEIRAS,SERGIPE,2803609,28,,,,Mata Atlântica,0.8
-10.76834,-37.13964,LARANJEIRAS,SERGIPE,2803609,28,,,,Mata Atlântica,0.8
-20.92548,-41.02033,ITAPEMIRIM,ESPÍRITO SANTO,3202801,32,,,,Mata Atlântica,1.1
-21.04539,-48.52877,BEBEDOURO,SÃO PAULO,3506102,35,,,,Mata Atlântica,1.4
-21.04618,-48.5252,BEBEDOURO,SÃO PAULO,3506102,35,,,,Mata Atlântica,1.0
-21.05072,-48.53009,BEBEDOURO,SÃO PAULO,3506102,35,,,,Mata Atlântica,1.4
-21.05151,-48.52651,BEBEDOURO,SÃO PAULO,3506102,35,,,,Mata Atlântica,1.0
-21.80703,-49.16243,REGINÓPOLIS,SÃO PAULO,3542503,35,,,,Mata Atlântica,3.9
-21.80788,-49.15862,REGINÓPOLIS,SÃO PAULO,3542503,35,,,,Mata Atlântica,4.7
-21.89051,-49.5367,GUARANTÃ,SÃO PAULO,3518107,35,,,,Mata Atlântica,1.7
-21.89141,-49.53267,GUARANTÃ,SÃO PAULO,3518107,35,,,,Mata Atlântica,1.7
-21.89322,-49.53522,GUARANTÃ,SÃO PAULO,3518107,35,,,,Mata Atlântica,2.5
-21.98709,-49.65261,GUARANTÃ,SÃO PAULO,3518107,35,,,,Mata Atlântica,0.7
-21.98801,-49.64864,GUARANTÃ,SÃO PAULO,3518107,35,,,,Mata Atlântica,0.7
-11.67791,-43.77957,WANDERLEY,BAHIA,2933455,29,,,,Cerrado,1.2
-11.67883,-43.77449,WANDERLEY,BAHIA,2933455,29,,,,Cerrado,1.2
-11.92887,-45.00497,RIACHÃO DAS NEVES,BAHIA,2926202,29,,,,Cerrado,0.9
-11.93394,-45.00605,RIACHÃO DAS NEVES,BAHIA,2926202,29,,,,Cerrado,0.5
-11.9422,-43.94769,WANDERLEY,BAHIA,2933455,29,,,,Cerrado,2.3
-11.94317,-43.94247,WANDERLEY,BAHIA,2933455,29,,,,Cerrado,2.3
-12.33381,-43.22789,IBOTIRAMA,BAHIA,2913200,29,,,,Cerrado,0.9
-13.35802,-43.91904,SÃO FÉLIX DO CORIBE,BAHIA,2929057,29,,,,Cerrado,1.3
-13.41022,-45.63959,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,3.4
-13.60614,-45.62813,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,1.4
-13.60683,-45.628,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,1.5
-13.61128,-45.62917,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,1.4
-13.61197,-45.62903,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,1.5
-14.24188,-48.4646,NIQUELÂNDIA,GOIÁS,5214606,52,,,,Cerrado,1.7
-14.24209,-48.46447,NIQUELÂNDIA,GOIÁS,5214606,52,,,,Cerrado,1.3
-14.24798,-48.46577,NIQUELÂNDIA,GOIÁS,5214606,52,,,,Cerrado,1.7
-14.24819,-48.46561,NIQUELÂNDIA,GOIÁS,5214606,52,,,,Cerrado,2.9
-14.24923,-48.46067,NIQUELÂNDIA,GOIÁS,5214606,52,,,,Cerrado,1.2
-15.07889,-48.94788,BARRO ALTO,GOIÁS,5203203,52,,,,Cerrado,1.8
-15.95457,-45.98579,ARINOS,MINAS GERAIS,3104502,31,,,,Cerrado,0.5
-15.95518,-45.98276,ARINOS,MINAS GERAIS,3104502,31,,,,Cerrado,0.5
-15.96021,-45.98387,ARINOS,MINAS GERAIS,3104502,31,,,,Cerrado,0.4
-16.29714,-42.76645,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,27.8
-16.29782,-42.76275,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,27.8
-16.29849,-42.75903,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,3.8
-16.30054,-42.77092,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,23.4
-16.30122,-42.76721,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,27.8
-16.30189,-42.7635,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,27.8
-16.30256,-42.75979,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,3.8
-16.30461,-42.77172,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,29.0
-16.30528,-42.76801,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,95.1
-16.30595,-42.76433,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,95.1
-16.30662,-42.76063,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,2.7
-16.30866,-42.77264,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,29.0
-16.30933,-42.7689,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,95.1
-16.31,-42.76522,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,95.1
-16.34707,-43.69744,CAPITÃO ENÉAS,MINAS GERAIS,3112703,31,,,,Cerrado,0.8
-16.67883,-43.88255,MONTES CLAROS,MINAS GERAIS,3143302,31,,,,Cerrado,1.4
-16.68318,-43.88337,MONTES CLAROS,MINAS GERAIS,3143302,31,,,,Cerrado,1.4
-17.09476,-43.80356,BOCAIÚVA,MINAS GERAIS,3107307,31,,,,Cerrado,1.5
-17.16837,-42.83809,TURMALINA,MINAS GERAIS,3169703,31,,,,Cerrado,1.1
-18.15616,-52.2849,SERRANÓPOLIS,GOIÁS,5220504,52,,,,Cerrado,2.1
-20.7677,-48.58997,COLINA,SÃO PAULO,3512001,35,,,,Cerrado,1.6
-20.7685,-48.58631,COLINA,SÃO PAULO,3512001,35,,,,Cerrado,0.9
-20.96002,-48.37338,PITANGUEIRAS,SÃO PAULO,3539509,35,,,,Cerrado,2.6
-20.96198,-48.37569,BEBEDOURO,SÃO PAULO,3506102,35,,,,Cerrado,2.7
-20.96275,-48.37213,PITANGUEIRAS,SÃO PAULO,3539509,35,,,,Cerrado,2.7
-20.96534,-48.37458,PITANGUEIRAS,SÃO PAULO,3539509,35,,,,Cerrado,2.6
-21.96294,-48.66316,BARIRI,SÃO PAULO,3505203,35,,,,Cerrado,1.4
-18.35809,-39.92097,CONCEIÇÃO DA BARRA,ESPÍRITO SANTO,3201605,32,,,,Mata Atlântica,1.1
-23.98672,-48.91898,ITAPEVA,SÃO PAULO,3522406,35,,,,Cerrado,0.5
-23.98157,-48.91768,ITAPEVA,SÃO PAULO,3522406,35,,,,Cerrado,0.7
-22.84855,-48.6529,BOTUCATU,SÃO PAULO,3507506,35,,,,Cerrado,2.2
-22.84843,-48.65438,BOTUCATU,SÃO PAULO,3507506,35,,,,Cerrado,2.6
-22.844,-48.64959,BOTUCATU,SÃO PAULO,3507506,35,,,,Cerrado,2.3
-22.84335,-48.65164,BOTUCATU,SÃO PAULO,3507506,35,,,,Cerrado,2.2
-22.84324,-48.6531,BOTUCATU,SÃO PAULO,3507506,35,,,,Cerrado,2.6
-22.84256,-48.65515,BOTUCATU,SÃO PAULO,3507506,35,,,,Cerrado,6.5
-22.84246,-48.65663,BOTUCATU,SÃO PAULO,3507506,35,,,,Cerrado,2.6
-19.45531,-44.31363,SETE LAGOAS,MINAS GERAIS,3167202,31,,,,Cerrado,0.8
-17.81774,-42.89506,ITAMARANDIBA,MINAS GERAIS,3132503,31,,,,Cerrado,4.2
-17.81695,-42.89547,ITAMARANDIBA,MINAS GERAIS,3132503,31,,,,Cerrado,4.1
-17.34937,-47.06013,PARACATU,MINAS GERAIS,3147006,31,,,,Cerrado,1.6
-17.34867,-47.06348,PARACATU,MINAS GERAIS,3147006,31,,,,Cerrado,1.6
-17.34483,-47.0556,PARACATU,MINAS GERAIS,3147006,31,,,,Cerrado,0.8
-17.34411,-47.05899,PARACATU,MINAS GERAIS,3147006,31,,,,Cerrado,1.6
-16.9291,-47.81121,IPAMERI,GOIÁS,5210109,52,,,,Cerrado,0.9
-16.92349,-47.8103,IPAMERI,GOIÁS,5210109,52,,,,Cerrado,0.4
-23.40504,-46.55495,GUARULHOS,SÃO PAULO,3518800,35,,,,Mata Atlântica,1.1
-23.33527,-46.77808,FRANCO DA ROCHA,SÃO PAULO,3516408,35,,,,Mata Atlântica,1.1
-23.00998,-50.41395,ITAMBARACÁ,PARANÁ,4111001,41,,,,Mata Atlântica,0.9
-23.00929,-50.41154,ITAMBARACÁ,PARANÁ,4111001,41,,,,Mata Atlântica,1.5
-23.00828,-50.41578,ITAMBARACÁ,PARANÁ,4111001,41,,,,Mata Atlântica,1.5
-23.00428,-50.41226,ITAMBARACÁ,PARANÁ,4111001,41,,,,Mata Atlântica,1.3
-20.24415,-41.11106,AFONSO CLÁUDIO,ESPÍRITO SANTO,3200102,32,,,,Mata Atlântica,0.7
-20.21663,-40.38108,SANTA LEOPOLDINA,ESPÍRITO SANTO,3204500,32,,,,Mata Atlântica,1.3
-20.2132,-40.38043,SANTA LEOPOLDINA,ESPÍRITO SANTO,3204500,32,,,,Mata Atlântica,1.6
-19.92298,-42.30437,BOM JESUS DO GALHO,MINAS GERAIS,3107802,31,,,,Mata Atlântica,1.9
-19.89914,-40.27017,ARACRUZ,ESPÍRITO SANTO,3200607,32,,,,Mata Atlântica,1.3
-19.89571,-40.26953,ARACRUZ,ESPÍRITO SANTO,3200607,32,,,,Mata Atlântica,1.3
-19.83918,-40.08113,ARACRUZ,ESPÍRITO SANTO,3200607,32,,,,Mata Atlântica,1.7
-19.71688,-40.35099,JOÃO NEIVA,ESPÍRITO SANTO,3203130,32,,,,Mata Atlântica,1.4
-18.45928,-39.8032,CONCEIÇÃO DA BARRA,ESPÍRITO SANTO,3201605,32,,,,Mata Atlântica,6.7
-16.2883,-42.758,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,59.0
-16.3075,-42.7782,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,144.6
-16.3082,-42.7535,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,295.9
-16.3281,-42.749,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,81.6
-9.91715,-37.54266,PORTO DA FOLHA,SERGIPE,2805604,28,,,,Caatinga,7.0
-16.30516,-42.75165,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,333.3
-16.30143,-42.77222,GRÃO MOGOL,MINAS GERAIS,3127800,31,,,,Cerrado,236.9
-7.19798,-45.73879,SÃO RAIMUNDO DAS MANGABEIRAS,MARANHÃO,2111607,21,,,,Cerrado,0.4
-7.20145,-45.7393,SÃO RAIMUNDO DAS MANGABEIRAS,MARANHÃO,2111607,21,,,,Cerrado,1.3
-7.20321,-45.72778,SÃO RAIMUNDO DAS MANGABEIRAS,MARANHÃO,2111607,21,,,,Cerrado,1.2
-7.20669,-45.72831,SÃO RAIMUNDO DAS MANGABEIRAS,MARANHÃO,2111607,21,,,,Cerrado,1.2
-7.136,-45.17076,LORETO,MARANHÃO,2106102,21,,,,Cerrado,0.9
-11.94311,-43.9451,WANDERLEY,BAHIA,2933455,29,,,,Cerrado,1.1
-11.94353,-43.94188,WANDERLEY,BAHIA,2933455,29,,,,Cerrado,1.4
-11.9436,-43.9415,WANDERLEY,BAHIA,2933455,29,,,,Cerrado,1.2
-12.33249,-43.22739,IBOTIRAMA,BAHIA,2913200,29,,,,Cerrado,0.9
-13.20084,-43.33448,BOM JESUS DA LAPA,BAHIA,2903904,29,,,,Caatinga,0.8
-13.20514,-43.33508,BOM JESUS DA LAPA,BAHIA,2903904,29,,,,Caatinga,5.4
-13.35515,-43.9179,SÃO FÉLIX DO CORIBE,BAHIA,2929057,29,,,,Cerrado,2.5
-13.35981,-43.91463,SÃO FÉLIX DO CORIBE,BAHIA,2929057,29,,,,Cerrado,2.1
-13.40971,-45.63705,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,3.1
-13.44225,-45.62315,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,1.2
-13.60296,-47.80721,CAVALCANTE,GOIÁS,5205307,52,,,,Cerrado,0.4
-13.60802,-45.62865,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,1.7
-13.60868,-45.62404,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,1.3
-13.61176,-45.62921,CORRENTINA,BAHIA,2909307,29,,,,Cerrado,1.7
-13.62277,-43.61659,SERRA DO RAMALHO,BAHIA,2930154,29,,,,Cerrado,3.2
-14.24227,-48.46441,NIQUELÂNDIA,GOIÁS,5214606,52,,,,Cerrado,0.5
-13.94571,-44.27667,CORIBE,BAHIA,2909109,29,,,,Cerrado,1.1
-13.94528,-44.2765,CORIBE,BAHIA,2909109,29,,,,Cerrado,0.9
-9.9257,-59.92979,ARIPUANÃ,MATO GROSSO,5101407,51,,,,Amazônia,1.3
