lat,lon,municipio,estado,municipio_id,estado_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
3.0549,-60.6142,BOA VISTA,RORAIMA,1400100,14,3.0,3.1,0.69,Amazônia,58.5
-6.2754,-35.0863,VILA FLOR,RIO GRANDE DO NORTE,2415008,24,5.0,0.0,0.64,Mata Atlântica,79.0
-18.63702,-39.86629,CONCEIÇÃO DA BARRA,ESPÍRITO SANTO,3201605,32,-999.0,0.0,0.22,Mata Atlântica,5.9
-19.58172,-40.12027,ARACRUZ,ESPÍRITO SANTO,3200607,32,5.0,0.0,0.97,Mata Atlântica,12.6
-17.59978,-44.1815,FRANCISCO DUMONT,MINAS GERAIS,3126604,31,5.0,0.0,0.19,Cerrado,10.4
-19.13561,-40.28756,RIO BANANAL,ESPÍRITO SANTO,3204351,32,5.0,0.0,0.42,Mata Atlântica,10.9
-10.02418,-36.0531,JEQUIÁ DA PRAIA,ALAGOAS,2703759,27,-999.0,0.0,-999.0,Mata Atlântica,52.7
-10.01275,-36.05497,JEQUIÁ DA PRAIA,ALAGOAS,2703759,27,-999.0,0.0,-999.0,Mata Atlântica,56.1
-13.58721,-43.6338,SERRA DO RAMALHO,BAHIA,2930154,29,0.0,0.3,1.0,Cerrado,6.2
-11.93724,-40.97682,MORRO DO CHAPÉU,BAHIA,2921708,29,0.0,17.53,0.02,Caatinga,3.7
-10.01031,-36.0396,JEQUIÁ DA PRAIA,ALAGOAS,2703759,27,-999.0,0.0,1.0,Mata Atlântica,7.8
-5.66593,-35.74129,BENTO FERNANDES,RIO GRANDE DO NORTE,2401602,24,5.0,0.0,1.0,Caatinga,11.8
-7.10224,-38.9153,BARRO,CEARÁ,2302008,23,3.0,0.0,0.0,Caatinga,8.0
-5.66888,-35.76058,BENTO FERNANDES,RIO GRANDE DO NORTE,2401602,24,5.0,0.0,1.0,Caatinga,14.4
-3.52116,-43.47401,CHAPADINHA,MARANHÃO,2103208,21,1.0,4.02,0.0,Cerrado,4.0
-5.9303,-43.25588,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,0.0,0.95,0.01,Caatinga,6.0
-5.92251,-43.26648,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,1.0,0.89,0.0,Caatinga,12.1
-5.92123,-43.25718,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,0.0,0.86,0.01,Caatinga,15.7
-3.52889,-43.46364,CHAPADINHA,MARANHÃO,2103208,21,2.0,4.18,0.0,Cerrado,4.0
-5.93159,-43.2652,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,0.0,0.97,0.01,Caatinga,8.1
-3.53015,-43.47274,CHAPADINHA,MARANHÃO,2103208,21,2.0,4.2,0.0,Cerrado,5.5
-3.60556,-43.41909,CHAPADINHA,MARANHÃO,2103208,21,2.0,3.19,0.0,Cerrado,3.2
-9.9487,-36.3377,TEOTÔNIO VILELA,ALAGOAS,2709152,27,4.0,0.0,1.0,Mata Atlântica,79.6
-9.9294,-36.3411,TEOTÔNIO VILELA,ALAGOAS,2709152,27,4.0,0.0,1.0,Mata Atlântica,149.2
-10.327,-36.6993,NEÓPOLIS,SERGIPE,2804409,28,4.0,0.0,1.0,Mata Atlântica,96.5
-20.117826,-46.802155,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,,,,Cerrado,
-20.141441,-48.784954,FRUTAL,MINAS GERAIS,3127107,31,,,,Cerrado,
-20.142708,-48.794083,FRUTAL,MINAS GERAIS,3127107,31,,,,Cerrado,
-16.81962,-47.446949,CRISTALINA,GOIÁS,5206206,52,,,,Cerrado,
-5.978908,-43.264954,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,,,,Caatinga,
-6.47405,-35.39064,NOVA CRUZ,RIO GRANDE DO NORTE,2408300,24,4.0,0.0,1.0,Caatinga,0.5
-6.47059,-35.38638,NOVA CRUZ,RIO GRANDE DO NORTE,2408300,24,4.0,0.0,1.0,Caatinga,1.4
-5.77811,-35.46923,IELMO MARINHO,RIO GRANDE DO NORTE,2404606,24,5.0,0.07,1.0,Caatinga,0.8
-5.66999,-35.74664,BENTO FERNANDES,RIO GRANDE DO NORTE,2401602,24,5.0,0.0,1.0,Caatinga,1.9
-8.56969,-36.26301,IBIRAJUBA,PERNAMBUCO,2606705,26,4.0,0.0,1.0,Caatinga,1.2
-5.66934,-35.75051,BENTO FERNANDES,RIO GRANDE DO NORTE,2401602,24,5.0,0.0,1.0,Caatinga,1.9
-6.74844,-35.21621,MAMANGUAPE,PARAÍBA,2508901,25,4.0,0.18,0.47,Mata Atlântica,2.6
-6.74445,-35.21548,MAMANGUAPE,PARAÍBA,2508901,25,4.0,0.2,0.45,Mata Atlântica,18.7
-10.4163,-36.99002,CAPELA,SERGIPE,2801306,28,5.0,0.0,1.0,Mata Atlântica,4.4
-10.41698,-36.98615,CAPELA,SERGIPE,2801306,28,5.0,0.0,1.0,Mata Atlântica,3.1
-10.42052,-36.99085,CAPELA,SERGIPE,2801306,28,5.0,0.0,1.0,Mata Atlântica,4.1
-9.32778,-35.66531,SÃO LUÍS DO QUITUNDE,ALAGOAS,2708501,27,4.0,0.0,0.67,Mata Atlântica,1.7
-10.4212,-36.98695,CAPELA,SERGIPE,2801306,28,5.0,0.0,1.0,Mata Atlântica,4.4
-9.32381,-35.66471,SÃO LUÍS DO QUITUNDE,ALAGOAS,2708501,27,4.0,0.0,0.75,Mata Atlântica,0.8
-10.09798,-36.36311,CORURIPE,ALAGOAS,2702306,27,-999.0,0.0,1.0,Caatinga,3.5
-10.09734,-36.36681,CORURIPE,ALAGOAS,2702306,27,-999.0,0.0,1.0,Caatinga,3.5
-10.20601,-36.38985,PENEDO,ALAGOAS,2706703,27,-999.0,0.1,1.0,Mata Atlântica,5.9
-13.50919,-43.69661,SERRA DO RAMALHO,BAHIA,2930154,29,1.0,1.63,0.78,Cerrado,1.6
-19.99753,-45.25663,SANTO ANTÔNIO DO MONTE,MINAS GERAIS,3160405,31,5.0,0.0,0.06,Cerrado,1.1
-20.18521,-46.62141,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,9.57,0.0,Cerrado,1.5
-20.18454,-46.62597,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,9.82,0.0,Cerrado,2.2
-20.18393,-46.62669,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,9.88,0.0,Cerrado,1.5
-20.18322,-46.63159,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,10.13,0.0,Cerrado,2.2
-20.18255,-46.63236,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,10.18,0.0,Cerrado,1.5
-20.1151,-46.77459,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.51,0.0,Cerrado,1.7
-20.11367,-46.78061,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.15,0.0,Cerrado,1.7
-19.99944,-45.25141,SANTO ANTÔNIO DO MONTE,MINAS GERAIS,3160405,31,5.0,0.0,0.04,Cerrado,1.2
-19.99855,-45.25208,SANTO ANTÔNIO DO MONTE,MINAS GERAIS,3160405,31,5.0,0.0,0.04,Cerrado,1.1
-19.99839,-45.25597,SANTO ANTÔNIO DO MONTE,MINAS GERAIS,3160405,31,5.0,0.0,0.05,Cerrado,1.2
-19.30157,-45.45988,QUARTEL GERAL,MINAS GERAIS,3153707,31,4.0,0.0,0.01,Cerrado,1.2
-19.30045,-45.4649,QUARTEL GERAL,MINAS GERAIS,3153707,31,4.0,0.05,0.04,Cerrado,1.3
-17.67318,-44.41098,LASSANCE,MINAS GERAIS,3138104,31,5.0,0.0,0.09,Cerrado,1.5
-23.42354,-47.73179,CAPELA DO ALTO,SÃO PAULO,3510302,35,1.0,0.4,0.03,Mata Atlântica,1.7
-23.42248,-47.73619,CAPELA DO ALTO,SÃO PAULO,3510302,35,1.0,0.4,0.03,Mata Atlântica,1.4
-21.55453,-48.89494,ITÁPOLIS,SÃO PAULO,3522703,35,2.0,3.47,0.02,Cerrado,7.2
-21.55727,-48.89529,ITÁPOLIS,SÃO PAULO,3522703,35,2.0,3.73,0.02,Cerrado,5.8
-23.42386,-47.73056,CAPELA DO ALTO,SÃO PAULO,3510302,35,1.0,0.4,0.03,Mata Atlântica,1.0
-4.03992,-43.39585,CHAPADINHA,MARANHÃO,2103208,21,0.0,0.1,0.0,Cerrado,0.8
-5.11354,-37.36683,MOSSORÓ,RIO GRANDE DO NORTE,2408003,24,4.0,0.0,0.06,Caatinga,0.9
-3.24656,-42.42039,SÃO BERNARDO,MARANHÃO,2110609,21,1.0,0.43,0.0,Cerrado,0.6
-4.03715,-43.39183,CHAPADINHA,MARANHÃO,2103208,21,0.0,0.1,0.0,Cerrado,0.7
-3.25041,-42.41747,SÃO BERNARDO,MARANHÃO,2110609,21,1.0,0.51,0.0,Cerrado,1.1
-3.59054,-43.42212,CHAPADINHA,MARANHÃO,2103208,21,2.0,3.39,0.0,Cerrado,1.3
-4.03659,-43.39532,CHAPADINHA,MARANHÃO,2103208,21,0.0,0.1,0.0,Cerrado,0.8
-4.04048,-43.39236,CHAPADINHA,MARANHÃO,2103208,21,0.0,0.1,0.0,Cerrado,0.7
-5.56907,-43.71647,PARNARAMA,MARANHÃO,2107803,21,2.0,0.28,0.01,Cerrado,1.5
-5.17295,-43.30038,CAXIAS,MARANHÃO,2103000,21,3.0,0.9,0.0,Cerrado,1.5
-6.09504,-42.68849,JARDIM DO MULATO,PIAUÍ,2205250,22,0.0,1.59,0.0,Caatinga,0.7
-6.32696,-37.92715,ALEXANDRIA,RIO GRANDE DO NORTE,2400505,24,1.0,0.0,0.08,Caatinga,1.1
-5.10967,-43.03531,TIMON,MARANHÃO,2112209,21,4.0,0.1,0.0,Cerrado,1.8
-6.35424,-47.08895,PORTO FRANCO,MARANHÃO,2109007,21,0.0,15.97,0.0,Cerrado,1.7
-6.05268,-43.87961,PASSAGEM FRANCA,MARANHÃO,2107902,21,2.0,0.0,0.05,Cerrado,1.4
-6.35411,-47.0909,PORTO FRANCO,MARANHÃO,2109007,21,0.0,15.85,0.0,Cerrado,1.3
-10.20197,-36.39127,PENEDO,ALAGOAS,2706703,27,-999.0,0.1,1.0,Mata Atlântica,1.9
-10.19989,-36.4067,PENEDO,ALAGOAS,2706703,27,-999.0,0.1,1.0,Mata Atlântica,2.4
-6.11739,-43.08487,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,0.0,1.44,0.0,Cerrado,0.7
-8.90856,-50.13275,SANTA MARIA DAS BARREIRAS,PARÁ,1506583,15,0.0,2.33,0.0,Amazônia,0.6
-6.05212,-43.88311,PASSAGEM FRANCA,MARANHÃO,2107902,21,2.0,0.0,0.05,Cerrado,1.4
-10.19513,-36.40602,PENEDO,ALAGOAS,2706703,27,-999.0,0.1,1.0,Mata Atlântica,0.9
-5.1724,-43.30384,CAXIAS,MARANHÃO,2103000,21,3.0,0.93,0.0,Cerrado,0.8
-8.14196,-41.18029,PAULISTANA,PIAUÍ,2207801,22,0.0,3.27,0.06,Caatinga,0.8
-6.05945,-43.75144,PASSAGEM FRANCA,MARANHÃO,2107902,21,2.0,0.0,0.06,Cerrado,0.8
-5.06184,-43.12326,CAXIAS,MARANHÃO,2103000,21,5.0,0.2,0.0,Cerrado,0.5
-19.28461,-44.66087,PAPAGAIOS,MINAS GERAIS,3146909,31,5.0,0.3,0.2,Cerrado,1.6
-20.4165,-43.55279,OURO PRETO,MINAS GERAIS,3146107,31,5.0,0.0,0.01,Mata Atlântica,0.9
-19.99918,-45.25355,SANTO ANTÔNIO DO MONTE,MINAS GERAIS,3160405,31,5.0,0.0,0.05,Cerrado,4.0
-19.96873,-44.21679,BETIM,MINAS GERAIS,3106705,31,6.0,0.0,-999.0,Mata Atlântica,0.8
-19.96223,-44.68782,IGARATINGA,MINAS GERAIS,3130200,31,2.0,0.0,0.06,Cerrado,0.3
-19.93679,-43.47744,BARÃO DE COCAIS,MINAS GERAIS,3105400,31,6.0,0.0,-999.0,Mata Atlântica,0.9
-19.83702,-40.08207,ARACRUZ,ESPÍRITO SANTO,3200607,32,11.0,0.0,-999.0,Mata Atlântica,1.9
-19.71665,-40.35413,JOÃO NEIVA,ESPÍRITO SANTO,3203130,32,5.0,0.0,0.99,Mata Atlântica,0.9
-19.52245,-44.25914,SETE LAGOAS,MINAS GERAIS,3167202,31,6.0,0.0,0.05,Cerrado,1.2
-19.51311,-44.27512,SETE LAGOAS,MINAS GERAIS,3167202,31,6.0,0.0,-999.0,Cerrado,0.9
-19.30312,-45.4565,QUARTEL GERAL,MINAS GERAIS,3153707,31,4.0,0.0,0.01,Cerrado,1.1
-19.30255,-45.46018,QUARTEL GERAL,MINAS GERAIS,3153707,31,4.0,0.0,0.01,Cerrado,1.1
-19.28518,-44.65706,PAPAGAIOS,MINAS GERAIS,3146909,31,5.0,0.33,0.2,Cerrado,0.8
-19.06027,-40.56581,SÃO DOMINGOS DO NORTE,ESPÍRITO SANTO,3204658,32,6.0,0.0,0.97,Mata Atlântica,0.7
-18.9202,-41.40978,SÃO GERALDO DO BAIXIO,MINAS GERAIS,3161650,31,5.0,0.0,0.75,Mata Atlântica,0.7
-18.88996,-45.05204,POMPÉU,MINAS GERAIS,3152006,31,4.0,1.28,0.34,Cerrado,0.6
-18.88662,-45.05147,POMPÉU,MINAS GERAIS,3152006,31,4.0,1.31,0.37,Cerrado,0.6
-18.7554,-40.9076,BARRA DE SÃO FRANCISCO,ESPÍRITO SANTO,3200904,32,6.0,0.0,1.0,Mata Atlântica,2.1
-18.70677,-41.62339,GOVERNADOR VALADARES,MINAS GERAIS,3127701,31,6.0,0.0,0.94,Mata Atlântica,0.7
-17.67815,-44.41233,LASSANCE,MINAS GERAIS,3138104,31,5.0,0.0,0.07,Cerrado,0.9
-17.67535,-44.40805,LASSANCE,MINAS GERAIS,3138104,31,5.0,0.0,0.1,Cerrado,0.5
-17.6748,-44.41175,LASSANCE,MINAS GERAIS,3138104,31,5.0,0.0,0.07,Cerrado,0.9
-17.63755,-45.29755,BURITIZEIRO,MINAS GERAIS,3109402,31,4.0,6.44,0.02,Cerrado,0.4
-17.63699,-45.30117,BURITIZEIRO,MINAS GERAIS,3109402,31,4.0,6.6,0.03,Cerrado,0.4
-17.37829,-42.48414,MINAS NOVAS,MINAS GERAIS,3141801,31,6.0,0.0,0.1,Cerrado,0.8
-17.30162,-44.92604,PIRAPORA,MINAS GERAIS,3151206,31,4.0,0.48,-999.0,Cerrado,0.7
-17.22754,-44.30551,CLARO DOS POÇÕES,MINAS GERAIS,3116506,31,5.0,0.1,0.47,Cerrado,0.9
-17.09402,-43.80417,BOCAIÚVA,MINAS GERAIS,3107307,31,5.0,0.0,0.28,Cerrado,1.0
-17.0934,-43.80442,BOCAIÚVA,MINAS GERAIS,3107307,31,5.0,0.0,0.32,Cerrado,0.8
-16.99889,-43.97155,MONTES CLAROS,MINAS GERAIS,3143302,31,5.0,1.21,0.33,Cerrado,0.8
-16.82955,-47.42636,CRISTALINA,GOIÁS,5206206,52,4.0,9.93,0.0,Cerrado,1.8
-14.16844,-46.32347,POSSE,GOIÁS,5218300,52,3.0,1.0,0.06,Cerrado,0.7
-16.68001,-43.88319,MONTES CLAROS,MINAS GERAIS,3143302,31,6.0,0.0,-999.0,Cerrado,1.7
-15.21754,-46.28557,FORMOSO,MINAS GERAIS,3126208,31,5.0,2.72,0.08,Cerrado,1.0
-15.07687,-48.94507,BARRO ALTO,GOIÁS,5203203,52,2.0,3.59,-999.0,Cerrado,3.1
-14.98828,-45.15454,BONITO DE MINAS,MINAS GERAIS,3108255,31,5.0,0.0,0.11,Cerrado,0.7
-14.98497,-45.15399,BONITO DE MINAS,MINAS GERAIS,3108255,31,5.0,0.0,0.11,Cerrado,1.0
-14.97091,-44.04713,SÃO JOÃO DAS MISSÕES,MINAS GERAIS,3162450,31,5.0,0.0,0.68,Caatinga,0.8
-14.5447,-45.82459,JABORANDI,BAHIA,2917359,29,5.0,0.0,0.31,Cerrado,0.6
-14.54137,-45.82402,JABORANDI,BAHIA,2917359,29,5.0,0.0,0.29,Cerrado,0.6
-14.41894,-44.49894,MONTALVÂNIA,MINAS GERAIS,3142700,31,2.0,0.0,1.0,Cerrado,1.5
-14.08429,-44.09749,FEIRA DA MATA,BAHIA,2910776,29,6.0,0.0,0.23,Cerrado,0.9
-14.08097,-44.09695,FEIRA DA MATA,BAHIA,2910776,29,6.0,0.0,0.23,Cerrado,0.9
-14.00018,-50.04031,MUNDO NOVO,GOIÁS,5214051,52,1.0,10.05,0.0,Cerrado,1.1
-13.9999,-50.04073,MUNDO NOVO,GOIÁS,5214051,52,1.0,10.08,0.0,Cerrado,1.0
-13.58919,-43.63161,SERRA DO RAMALHO,BAHIA,2930154,29,0.0,0.3,1.0,Cerrado,0.8
-13.50839,-43.69667,SERRA DO RAMALHO,BAHIA,2930154,29,1.0,1.65,0.82,Cerrado,2.4
-13.31924,-44.23671,SANTA MARIA DA VITÓRIA,BAHIA,2928109,29,5.0,0.13,0.48,Cerrado,1.0
-12.87523,-43.75026,SERRA DOURADA,BAHIA,2930303,29,1.0,2.89,0.37,Cerrado,0.5
-12.85035,-43.80487,SERRA DOURADA,BAHIA,2930303,29,1.0,2.39,0.31,Cerrado,1.3
-12.8498,-43.80844,SERRA DOURADA,BAHIA,2930303,29,1.0,2.33,0.27,Cerrado,1.3
-12.83595,-45.60975,SÃO DESIDÉRIO,BAHIA,2928901,29,0.0,0.78,0.01,Cerrado,2.4
-20.18215,-46.62578,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,9.88,0.0,Cerrado,1.3
-20.18274,-46.62212,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,9.68,0.0,Cerrado,1.3
-20.18489,-45.80828,IGUATAMA,MINAS GERAIS,3130309,31,2.0,0.7,0.03,Cerrado,0.7
-22.78402,-43.75552,SEROPÉDICA,RIO DE JANEIRO,3305554,33,0.0,5.17,-999.0,Mata Atlântica,1.6
-23.33759,-46.77073,CAIEIRAS,SÃO PAULO,3509007,35,0.0,0.8,0.0,Mata Atlântica,0.7
-20.18663,-46.61904,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,9.4,0.0,Cerrado,0.5
-20.17,-48.75452,COLÔMBIA,SÃO PAULO,3512100,35,2.0,0.1,0.03,Cerrado,3.5
-20.19112,-46.61231,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,8.93,0.0,Cerrado,1.6
-20.1917,-46.60864,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,8.75,0.0,Cerrado,1.6
-20.19501,-46.60923,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,8.68,0.0,Cerrado,1.6
-20.20689,-46.64152,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.61,0.0,Cerrado,1.0
-20.20748,-46.63785,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.42,0.0,Cerrado,2.8
-20.21371,-46.62009,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,8.46,0.0,Cerrado,1.0
-20.31103,-45.58357,ARCOS,MINAS GERAIS,3104205,31,3.0,5.07,-999.0,Cerrado,1.4
-20.81028,-49.1055,UCHOA,SÃO PAULO,3555604,35,0.0,7.33,0.0,Cerrado,0.9
-20.81102,-49.10462,UCHOA,SÃO PAULO,3555604,35,0.0,7.34,0.0,Cerrado,1.1
-20.81452,-49.10529,UCHOA,SÃO PAULO,3555604,35,0.0,7.49,0.0,Cerrado,0.5
-21.19486,-44.93595,IJACI,MINAS GERAIS,3130408,31,3.0,0.0,-999.0,Mata Atlântica,1.7
-23.42352,-47.72895,CAPELA DO ALTO,SÃO PAULO,3510302,35,1.0,0.4,0.03,Mata Atlântica,1.3
-20.15886,-46.75006,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,11.17,0.0,Cerrado,0.9
-20.14561,-46.74764,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,11.32,0.0,Cerrado,0.7
-20.13035,-46.77896,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.26,0.0,Cerrado,0.5
-20.12976,-46.78264,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.03,0.0,Cerrado,0.5
-20.12917,-46.78632,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,8.81,0.0,Cerrado,0.5
-21.26348,-55.99889,NIOAQUE,MATO GROSSO DO SUL,5005806,50,0.0,3.66,0.0,Cerrado,1.8
-21.7232,-47.29181,TAMBAÚ,SÃO PAULO,3553302,35,0.0,0.1,0.0,Mata Atlântica,1.5
-21.73941,-47.04204,CASA BRANCA,SÃO PAULO,3510807,35,0.0,0.3,0.01,Cerrado,0.5
-21.85321,-41.33638,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,3301009,33,6.0,0.0,0.49,Mata Atlântica,0.7
-22.1199,-47.02231,MOGI GUAÇU,SÃO PAULO,3530706,35,0.0,0.0,0.0,Cerrado,0.9
-22.53921,-48.8117,MACATUBA,SÃO PAULO,3528007,35,0.0,5.9,0.0,Cerrado,1.2
-20.12857,-46.79,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,8.59,0.0,Cerrado,0.5
-20.11708,-46.77662,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.4,0.0,Cerrado,0.8
-20.11435,-46.77237,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.65,0.0,Cerrado,0.7
-20.06653,-48.76505,FRUTAL,MINAS GERAIS,3127107,31,2.0,0.3,0.01,Cerrado,2.2
-23.05631,-49.0989,CERQUEIRA CÉSAR,SÃO PAULO,3511409,35,0.0,6.0,0.01,Cerrado,0.3
-20.17347,-48.75521,COLÔMBIA,SÃO PAULO,3512100,35,2.0,0.1,0.04,Cerrado,3.5
-23.15496,-48.82843,AVARÉ,SÃO PAULO,3504503,35,0.0,7.11,0.0,Cerrado,0.8
-23.42291,-47.73272,CAPELA DO ALTO,SÃO PAULO,3510302,35,1.0,0.4,0.03,Mata Atlântica,1.4
-23.98295,-48.91817,ITAPEVA,SÃO PAULO,3522406,35,0.0,9.2,0.0,Cerrado,0.9
-22.93377,-42.13692,ARRAIAL DO CABO,RIO DE JANEIRO,3300258,33,11.0,0.0,-999.0,Mata Atlântica,3.5
-22.93368,-42.13889,ARRAIAL DO CABO,RIO DE JANEIRO,3300258,33,11.0,0.0,-999.0,Mata Atlântica,3.9
-20.18157,-46.62944,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,10.08,0.0,Cerrado,4.1
-29.86193,-54.62737,CACEQUI,RIO GRANDE DO SUL,4302907,43,4.0,0.0,1.0,Pampa,1.1
-32.1864,-52.27533,RIO GRANDE,RIO GRANDE DO SUL,4315602,43,-999.0,0.0,0.22,Pampa,0.7
-31.69445,-52.45248,PELOTAS,RIO GRANDE DO SUL,4314407,43,0.0,0.0,0.31,Pampa,0.6
-31.32831,-53.07942,PIRATINI,RIO GRANDE DO SUL,4314605,43,2.0,0.0,0.12,Pampa,0.5
-29.68902,-50.01089,CAPÃO DA CANOA,RIO GRANDE DO SUL,4304630,43,-999.0,0.76,0.54,Pampa,0.6
-29.8611,-54.63137,CACEQUI,RIO GRANDE DO SUL,4302907,43,4.0,0.0,1.0,Pampa,1.4
-32.19254,-52.28159,RIO GRANDE,RIO GRANDE DO SUL,4315602,43,-999.0,0.0,0.21,Pampa,3.3
-29.93684,-52.03713,VALE VERDE,RIO GRANDE DO SUL,4322525,43,3.0,0.7,0.21,Pampa,1.6
-32.18988,-52.2762,RIO GRANDE,RIO GRANDE DO SUL,4315602,43,-999.0,0.0,0.22,Pampa,0.7
-5.92473,-43.26332,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,0.0,0.9,0.01,Caatinga,2.9
-5.92088,-43.25712,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,0.0,0.86,0.01,Caatinga,3.0
-4.03585,-43.39638,CHAPADINHA,MARANHÃO,2103208,21,0.0,0.1,0.0,Cerrado,0.8
-4.03658,-43.39136,CHAPADINHA,MARANHÃO,2103208,21,0.0,0.1,0.0,Cerrado,0.8
-5.9189,-43.25695,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,1.0,0.84,0.01,Caatinga,2.1
-5.93203,-43.25882,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,0.0,0.97,0.0,Caatinga,1.4
-5.92546,-43.2579,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,2110906,21,0.0,0.9,0.01,Caatinga,1.4
-16.55739,-52.09055,CAIAPÔNIA,GOIÁS,5204409,52,1.0,6.98,0.0,Cerrado,0.7
-19.18355,-56.0416,CORUMBÁ,MATO GROSSO DO SUL,5003207,50,0.0,0.0,0.0,Pantanal,1.1
-20.11505,-46.77345,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.58,0.0,Cerrado,1.9
-15.56801,-47.8546,BRASÍLIA,DISTRITO FEDERAL,5300108,53,3.0,23.64,-999.0,Cerrado,1.8
-16.56103,-52.09028,CAIAPÔNIA,GOIÁS,5204409,52,1.0,7.09,0.0,Cerrado,8.5
-19.18707,-56.04216,CORUMBÁ,MATO GROSSO DO SUL,5003207,50,0.0,0.0,0.0,Pantanal,1.6
-20.19337,-46.60695,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,8.63,0.0,Cerrado,0.8
-20.19286,-46.61264,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,1.0,8.88,0.0,Cerrado,1.6
-20.11767,-46.77324,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.61,0.0,Cerrado,0.7
-20.1172,-46.77829,SÃO ROQUE DE MINAS,MINAS GERAIS,3164308,31,0.0,9.29,0.0,Cerrado,0.9
-19.02358,-57.62223,LADÁRIO,MATO GROSSO DO SUL,5005202,50,1.0,0.26,0.0,Pantanal,0.8
-21.2648,-55.99973,NIOAQUE,MATO GROSSO DO SUL,5005806,50,0.0,3.7,0.0,Cerrado,1.2
2.01651,-61.47314,IRACEMA,RORAIMA,1400282,14,3.0,7.61,0.2,Amazônia,1.6
2.01246,-61.47371,IRACEMA,RORAIMA,1400282,14,3.0,7.66,0.16,Amazônia,0.7
-8.02962,-49.69815,CONCEIÇÃO DO ARAGUAIA,PARÁ,1502707,15,0.0,4.12,0.0,Amazônia,5.0
-6.92983,-48.05312,WANDERLÂNDIA,TOCANTINS,1722081,17,0.0,4.1,0.0,Amazônia,8.7
-8.00494,-48.08037,PALMEIRANTE,TOCANTINS,1715705,17,0.0,2.39,0.0,Cerrado,9.4
-3.52167,-43.46889,CHAPADINHA,MARANHÃO,2103208,21,1.0,4.03,0.0,Cerrado,45.4
-3.52401,-43.45174,CHAPADINHA,MARANHÃO,2103208,21,2.0,4.07,0.0,Cerrado,16.6
-6.89099,-48.01164,WANDERLÂNDIA,TOCANTINS,1722081,17,0.0,2.21,0.0,Cerrado,5.4
-15.79076,-46.37987,BURITIS,MINAS GERAIS,3109303,31,5.0,0.76,0.09,Cerrado,17.4
-17.35156,-46.39807,JOÃO PINHEIRO,MINAS GERAIS,3136306,31,4.0,1.35,0.02,Cerrado,16.5
-10.59515,-52.11463,PORTO ALEGRE DO NORTE,MATO GROSSO,5106778,51,0.0,0.1,0.03,Amazônia,8.7
